Time,Count,Reading,Average,Ac Average,AC_Max,Time,Time Diff,
10/03/2020 14:51:11,1,2.472,2.472237385027402,0.0011038403774212347,0.000237385027402226,03_10__14_51_06,0.004436,
10/03/2020 14:51:11,1,2.472,2.472225515776032,0.0010599241473517743,0.0,03_10__14_51_06,0.004439,
10/03/2020 14:51:11,1,2.472,2.4722142399872302,0.0010176399393456979,0.00021423998723024695,03_10__14_51_06,0.00444,
10/03/2020 14:51:11,1,2.472,2.472203527987869,0.0009769343417718598,0.0,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4721933515884755,0.0009377552041070445,0.00019335158847555434,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.472183684009052,0.0009000516443542866,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4721744998085993,0.0008637740525665369,0.00017449980859929326,03_10__14_51_06,0.004431,
10/03/2020 14:51:11,1,2.472,2.472165774818169,0.0008288740908466676,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.472157486077261,0.0007953046901673766,0.00015748607726084884,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4721496117733976,0.0007630200443288915,0.0,03_10__14_51_06,0.004437,
10/03/2020 14:51:11,1,2.472,2.472142131184728,0.0007319756013488386,0.00014213118472783393,03_10__14_51_06,0.004439,
10/03/2020 14:51:11,1,2.472,2.4721350246254916,0.0007021280525559788,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.472128273394217,0.0006734353196390383,0.000128273394217171,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.4721218597245063,0.0006458565398824009,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.472115766738281,0.0006193520498023286,0.00011576673828095352,03_10__14_51_06,0.004431,
10/03/2020 14:51:11,1,2.472,2.4721099784013667,0.0005938833673805485,0.0,03_10__14_51_06,0.004428,
10/03/2020 14:51:11,1,2.472,2.4721044794812985,0.0005694131730764484,0.00010447948129854723,03_10__14_51_06,0.004429,
10/03/2020 14:51:11,1,2.472,2.4720992555072336,0.0005459052897843092,0.0,03_10__14_51_06,0.00443,
10/03/2020 14:51:11,1,2.472,2.472094292731872,0.0005233246618886884,9.429273187189224e-05,03_10__14_51_06,0.004428,
10/03/2020 14:51:11,1,2.472,2.4720895780952783,0.00050163733355817,0.0,03_10__14_51_06,0.004428,
10/03/2020 14:51:11,1,2.472,2.4720850991905143,0.00048081042640597945,8.509919051435944e-05,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720808442309887,0.00046081211663511813,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720768020194392,0.0004416116117753257,7.680201943927045e-05,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720729619184674,0.0004231791271099292,0.0,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.472069313822544,0.0004054858618816241,6.931382254382612e-05,03_10__14_51_06,0.004437,
10/03/2020 14:51:11,1,2.472,2.4720658481314164,0.0003885039753583635,0.0,03_10__14_51_06,0.004436,
10/03/2020 14:51:11,1,2.472,2.4720625557248455,0.0003722065628327194,6.255572484548111e-05,03_10__14_51_06,0.004441,
10/03/2020 14:51:11,1,2.472,2.472059427938603,0.0003565676316212349,0.0,03_10__14_51_06,0.004447,
10/03/2020 14:51:11,1,2.472,2.4720564565416727,0.0003415620771238104,5.645654167274472e-05,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.472053633714589,0.00032716565899707525,0.0,03_10__14_51_06,0.004432,
10/03/2020 14:51:11,1,2.472,2.4720509520288596,0.000313354977490203,5.0952028859629905e-05,03_10__14_51_06,0.004437,
10/03/2020 14:51:11,1,2.472,2.4720484044274165,0.0003001074499865175,0.0,03_10__14_51_06,0.004441,
10/03/2020 14:51:11,1,2.472,2.4720459842060456,0.0002874012877894728,4.598420604562392e-05,03_10__14_51_06,0.004434,
10/03/2020 14:51:11,1,2.472,2.4720436849957435,0.00027521547318717297,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.472041500745956,0.000263529736825625,4.1500745956213336e-05,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.472039425708658,0.000252324535417255,0.0,03_10__14_51_06,0.004463,
10/03/2020 14:51:11,1,2.472,2.472037454423225,0.00024158102980764798,3.745442322511394e-05,03_10__14_51_06,0.004479,
10/03/2020 14:51:11,1,2.472,2.472035581702064,0.0002312810634204585,0.0,03_10__14_51_06,0.004453,
10/03/2020 14:51:11,1,2.472,2.4720338026169606,0.00022140714109746663,3.3802616960620924e-05,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.4720321124861124,0.00021194240834821612,0.0,03_10__14_51_06,0.004434,
10/03/2020 14:51:11,1,2.472,2.472030506861807,0.00020287063102115255,3.050686180694484e-05,03_10__14_51_06,0.004437,
10/03/2020 14:51:11,1,2.472,2.4720289815187164,0.00019417617540591704,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:11,1,2.472,2.4720275324427807,0.00018584398877465885,2.7532442780753286e-05,03_10__14_51_06,0.004435,
10/03/2020 14:51:11,1,2.472,2.472026155820642,0.00017785958036801612,0.0,03_10__14_51_06,0.004456,
10/03/2020 14:51:11,1,2.472,2.47202484802961,0.0001702090028301099,2.4848029609891853e-05,03_10__14_51_06,0.004435,
