Time,Count,Reading,Average,Ac Average,Time,Time Diff,
10/03/2020 12:15:58,1,2.286,2.4762780829270836,0.49591974078768636,03_10__12_15_47,0.009921,
10/03/2020 12:15:58,1,2.694,2.4871641787807293,0.48146554480926557,03_10__12_15_47,0.009919,
10/03/2020 12:15:58,1,2.247,2.4751559698416927,0.4688000660608869,03_10__12_15_47,0.009923,
10/03/2020 12:15:58,1,2.733,2.4880481713496083,0.45760765419036215,03_10__12_15_47,0.009921,
10/03/2020 12:15:58,1,2.208,2.474045762782128,0.44802955961995045,03_10__12_15_47,0.00992,
10/03/2020 12:15:58,1,2.772,2.4889434746430217,0.43978090790680185,03_10__12_15_47,0.009916,
10/03/2020 12:15:58,1,2.166,2.4727963009108707,0.4331316775570053,03_10__12_15_47,0.009922,
10/03/2020 12:15:58,1,2.811,2.489706485865327,0.4275397693858887,03_10__12_15_47,0.009922,
10/03/2020 12:15:58,1,2.127,2.4715711615720606,0.4233913389951973,03_10__12_15_47,0.010203,
10/03/2020 12:15:58,1,2.769,2.4864426034934577,0.41634964187076456,03_10__12_15_47,0.010029,
10/03/2020 12:15:58,1,2.187,2.4714704733187847,0.4097556834431656,03_10__12_15_47,0.009924,
10/03/2020 12:15:58,1,2.796,2.4876969496528454,0.40468305178836506,03_10__12_15_47,0.009913,
10/03/2020 12:15:58,1,2.142,2.470412102170203,0.40086950430745694,03_10__12_15_47,0.009935,
10/03/2020 12:15:58,1,2.832,2.488491497061693,0.39800145423899946,03_10__12_15_47,0.009922,
10/03/2020 12:15:58,1,2.109,2.469516922208608,0.3961272276374799,03_10__12_15_47,0.009922,
10/03/2020 12:15:58,1,2.871,2.489591076098178,0.395391312450697,03_10__12_15_47,0.009927,
10/03/2020 12:15:58,1,2.073,2.468761522293269,0.39540982294282556,03_10__12_15_47,0.009926,
10/03/2020 12:15:58,1,2.904,2.490523446178605,0.396313159486754,03_10__12_15_47,0.009918,
10/03/2020 12:15:58,1,2.037,2.467847273869675,0.39803986520590007,03_10__12_15_47,0.009738,
10/03/2020 12:15:58,1,3.018,2.495354910176191,0.4042701264367955,03_10__12_15_47,0.008091,
10/03/2020 12:15:58,1,1.665,2.4538371646673816,0.42349847834832477,03_10__12_15_47,0.008091,
10/03/2020 12:15:58,1,3.255,2.4938953064340126,0.4403787891092079,03_10__12_15_47,0.008107,
10/03/2020 12:15:58,1,1.98,2.468200541112312,0.44276987670936313,03_10__12_15_47,0.008095,
10/03/2020 12:15:58,1,2.511,2.470340514056696,0.42266435717106016,03_10__12_15_47,0.008093,
10/03/2020 12:15:58,1,2.922,2.492923488353861,0.4229849648948141,03_10__12_15_47,0.008086,
10/03/2020 12:15:58,1,1.695,2.4530273139361682,0.4397370823468818,03_10__12_15_47,0.008091,
10/03/2020 12:15:58,1,3.288,2.4947759482393597,0.45741143081756974,03_10__12_15_47,0.00809,
10/03/2020 12:15:58,1,1.899,2.4649871508273917,0.46284021681806087,03_10__12_15_47,0.008094,
10/03/2020 12:15:58,1,2.625,2.472987793286022,0.44729881631285673,03_10__12_15_47,0.00809,
10/03/2020 12:15:59,1,2.826,2.490638403621721,0.4417019553161278,03_10__12_15_47,0.008087,
10/03/2020 12:15:59,1,1.755,2.453856483440635,0.45455968172235317,03_10__12_15_47,0.008095,
10/03/2020 12:15:59,1,3.297,2.4960136592686033,0.47188101467280535,03_10__12_15_47,0.009751,
10/03/2020 12:15:59,1,1.662,2.454312976305173,0.48790261275442376,03_10__12_15_47,0.009924,
10/03/2020 12:15:59,1,3.297,2.496447327489914,0.5035351157422069,03_10__12_15_47,0.009918,
10/03/2020 12:15:59,1,1.665,2.4548749611154186,0.5178521080108675,03_10__12_15_47,0.00992,
10/03/2020 12:15:59,1,3.291,2.496681213059648,0.5316754419573417,03_10__12_15_47,0.00992,
10/03/2020 12:15:59,1,1.671,2.4553971524066656,0.5443115274798079,03_10__12_15_47,0.009919,
10/03/2020 12:15:59,1,3.285,2.4968772947863322,0.5565020863665009,03_10__12_15_47,0.009917,
10/03/2020 12:15:59,1,1.68,2.4560334300470155,0.5674786535505266,03_10__12_15_47,0.009918,
10/03/2020 12:15:59,1,3.273,2.4968817585446645,0.577910632945767,03_10__12_15_47,0.009918,
10/03/2020 12:15:59,1,1.692,2.456637670617431,0.5872469848293502,03_10__12_15_47,0.00995,
10/03/2020 12:15:59,1,3.264,2.4970057870865596,0.5962343462335548,03_10__12_15_47,0.009922,
10/03/2020 12:15:59,1,1.704,2.4573554977322316,0.6040904038084886,03_10__12_15_47,0.009918,
10/03/2020 12:15:59,1,3.249,2.49693772284562,0.6114889974757831,03_10__12_15_47,0.009919,
10/03/2020 12:15:59,1,1.719,2.458040836703339,0.6178665894371609,03_10__12_15_47,0.009922,
