Time,Count,Reading,Average,ac,Ac Average,AC_Max,Time,Time Diff,
10/03/2020 15:25:43,1,2.715,2.459335930864818,0.2556640691351819,0.5097667152338845,0.7733427216279414,03_10__15_25_27,0.004435,
10/03/2020 15:25:43,1,3.294,2.501069134321577,0.7929308656784229,0.5239249227561115,0.7929308656784229,03_10__15_25_27,0.004433,
10/03/2020 15:25:43,1,2.547,2.5033656776054984,0.04363432239450171,0.49991039273803095,0.7909308656784229,03_10__15_25_27,0.004436,
10/03/2020 15:25:43,1,1.686,2.4624973937252235,0.7764973937252235,0.5137397427873905,0.7889308656784229,03_10__15_25_27,0.004433,
10/03/2020 15:25:43,1,2.13,2.4458725240389625,0.3158725240389626,0.5038463818499691,0.7869308656784229,03_10__15_25_27,0.004437,
10/03/2020 15:25:43,1,3.156,2.4813788978370144,0.6746211021629858,0.5123851178656199,0.7849308656784229,03_10__15_25_27,0.004446,
10/03/2020 15:25:43,1,3.057,2.5101599529451635,0.5468400470548365,0.5141078643250807,0.7829308656784228,03_10__15_25_27,0.004436,
10/03/2020 15:25:43,1,1.995,2.4844019552979053,0.4894019552979052,0.5128725688737219,0.7809308656784228,03_10__15_25_27,0.004433,
10/03/2020 15:25:43,1,1.707,2.44553185753301,0.7385318575330098,0.5241555333066863,0.7789308656784228,03_10__15_25_27,0.004436,
10/03/2020 15:25:43,1,2.685,2.4575052646563593,0.22749473534364073,0.509322493408534,0.7769308656784228,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,3.291,2.4991800014235412,0.7918199985764587,0.5234473686669302,0.7918199985764587,03_10__15_25_27,0.004433,
10/03/2020 15:25:43,1,2.574,2.502921001352364,0.07107899864763567,0.5008289501659655,0.7898199985764587,03_10__15_25_27,0.004436,
10/03/2020 15:25:43,1,1.695,2.462524951284746,0.7675249512847457,0.5141637502219045,0.7878199985764587,03_10__15_25_27,0.004433,
10/03/2020 15:25:43,1,2.109,2.4448487037205084,0.33584870372050846,0.5052479978968347,0.7858199985764587,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,3.141,2.479656268534483,0.6613437314655171,0.5130527845752688,0.7838199985764587,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,3.081,2.5097234551077587,0.5712765448922412,0.5159639725911175,0.7818199985764587,03_10__15_25_27,0.004435,
10/03/2020 15:25:43,1,2.022,2.4853372823523707,0.4633372823523709,0.5133326380791802,0.7798199985764587,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,1.692,2.4456704182347524,0.7536704182347524,0.5253495270869588,0.7778199985764587,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,2.655,2.456136897323015,0.19886310267698493,0.5090252058664602,0.7758199985764587,03_10__15_25_27,0.004435,
10/03/2020 15:25:43,1,3.291,2.497880052456864,0.7931199475431359,0.5232299429502939,0.7931199475431359,03_10__15_25_27,0.004433,
10/03/2020 15:25:43,1,2.604,2.503186049834021,0.10081395016597927,0.5021091433110781,0.7911199475431359,03_10__15_25_27,0.004436,
10/03/2020 15:25:43,1,1.704,2.4632267473423197,0.7592267473423198,0.5149650235126402,0.7891199475431359,03_10__15_25_27,0.004435,
10/03/2020 15:25:43,1,2.082,2.444165409975204,0.3621654099752041,0.5073250428357684,0.7871199475431359,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,3.12,2.4779571394764437,0.6420428605235564,0.5140609337201578,0.7851199475431359,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,3.102,2.5091592825026217,0.5928407174973782,0.5179999229090189,0.7831199475431359,03_10__15_25_27,0.004434,
10/03/2020 15:25:43,1,2.046,2.4860013183774905,0.4400013183774907,0.5140999926824424,0.7811199475431359,03_10__15_25_27,0.004433,
